adshex,flight_id,latitude,longitude,altitude,speed,track,squawk,type,timestamp,name,other_names1,other_names2,n_number,serial_number,mfr_mdl_code,mfr,model,year_mfr,type_aircraft,agency
A9C265,72660d6,38.81151,-77.29319,8349,88,225,4414,,2015-08-17T20:13:24Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7888,-118.11899,7499,78,255,4415,,2015-08-17T20:13:14Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8189,-77.28,8350,90,252,4414,,2015-08-17T20:13:04Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.82091,-77.264,8350,90,280,4414,,2015-08-17T20:12:44Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.81691,-77.2478,8350,92,305,4414,,2015-08-17T20:12:24Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,44.7758,-92.78419,5400,57,314,4401,,2015-08-17T20:12:19Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.7853,-118.08299,7500,80,304,4415,,2015-08-17T20:12:19Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.81371,-77.2422,8350,97,313,4414,,2015-08-17T20:12:14Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7825,-118.07899,7499,80,313,4415,,2015-08-17T20:12:09Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8076,-77.23509,8350,89,328,4414,,2015-08-17T20:12:04Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.77381,-118.069,7500,80,329,4415,,2015-08-17T20:11:49Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.7552,-92.77459,5500,52,66,4401,,2015-08-17T20:11:39Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.803,-77.2324,8375,103,4,4414,,2015-08-17T20:11:38Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7891,-77.22589,8325,108,42,4414,,2015-08-17T20:11:17Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7772,-77.22969,8350,106,65,4414,,2015-08-17T20:10:58Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.73081,-118.07899,7600,90,49,4415,,2015-08-17T20:10:29Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.74081,-92.79709,5400,51,110,4401,,2015-08-17T20:09:43Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A62B61,7267060,34.1301,-117.611,7300,99,134,2066,PC12,2015-08-17T20:09:38Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A49539,7266765,44.7433,-92.80709,5400,53,114,4401,,2015-08-17T20:09:38Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.72,-118.12699,7500,88,106,4415,,2015-08-17T20:09:24Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7763,-77.29439,8350,116,179,4414,,2015-08-17T20:09:13Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,44.7469,-92.81909,5400,53,114,4401,,2015-08-17T20:08:58Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.73531,-118.152,7500,78,153,4415,,2015-08-17T20:08:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A62B61,7267060,34.1502,-117.63299,7750,163,131,2066,PC12,2015-08-17T20:08:39Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.742,-118.15499,7499,78,164,4415,,2015-08-17T20:08:34Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.7488,-92.82599,5400,65,120,4401,,2015-08-17T20:08:33Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.8035,-77.3001,8375,106,240,4414,,2015-08-17T20:08:33Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.16091,-117.648,8550,163,131,2066,PC12,2015-08-17T20:08:19Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A49539,7266765,44.7531,-92.8354,5400,59,118,4401,,2015-08-17T20:08:18Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A62B61,7267060,34.1678,-117.65599,8425,158,130,2066,PC12,2015-08-17T20:08:04Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.7581,-118.15699,7600,78,194,4415,,2015-08-17T20:08:03Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.76041,-92.8511,5500,120,130,4401,,2015-08-17T20:07:53Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.8195,-77.25789,8350,80,288,4414,,2015-08-17T20:07:44Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7784,-118.146,7599,73,214,4415,,2015-08-17T20:07:25Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.81871,-77.2539,8325,108,320,4414,,2015-08-17T20:07:23Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.1918,-117.683,9550,161,125,2066,PC12,2015-08-17T20:07:19Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.78541,-118.14,7600,71,222,4415,,2015-08-17T20:07:08Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A62B61,7267060,34.2003,-117.69599,9275,158,123,2066,PC12,2015-08-17T20:07:04Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A49539,7266765,44.757,-92.85969,5500,46,124,4401,,2015-08-17T20:07:03Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.8125,-77.2412,8350,113,339,4414,,2015-08-17T20:06:58Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.80531,-77.23259,8375,101,359,4414,,2015-08-17T20:06:49Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,44.76261,-92.8708,5400,43,145,4401,,2015-08-17T20:06:38Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.796,-118.12399,7599,70,241,4415,,2015-08-17T20:06:38Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.79831,-118.12,7599,70,250,4415,,2015-08-17T20:06:28Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.793,-77.2258,8350,97,29,4414,,2015-08-17T20:06:28Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.2221,-117.72599,10550,165,114,2066,PC12,2015-08-17T20:06:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.8002,-118.11299,7600,71,259,4415,,2015-08-17T20:06:19Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7782,-77.2254,8350,105,65,4414,,2015-08-17T20:06:07Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.228,-117.73899,10525,165,113,2066,PC12,2015-08-17T20:06:04Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.80151,-118.10099,7500,78,267,4415,,2015-08-17T20:05:58Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7757,-77.23029,8350,116,69,4414,,2015-08-17T20:05:58Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.2329,-117.75099,10750,166,112,2066,PC12,2015-08-17T20:05:49Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A9C265,72660d6,38.77291,-77.2325,8350,119,75,4414,,2015-08-17T20:05:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.8016,-118.087,7500,78,274,4415,,2015-08-17T20:05:38Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.7848,-92.86569,5400,53,225,4401,,2015-08-17T20:05:18Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.7999,-118.07399,7500,75,288,4415,,2015-08-17T20:05:18Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.76301,-77.2803,8349,88,116,4414,,2015-08-17T20:05:08Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,44.7916,-92.85159,5400,46,248,4401,,2015-08-17T20:05:03Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.79551,-118.062,7500,72,310,4415,,2015-08-17T20:04:59Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7655,-77.28619,8350,88,128,4414,,2015-08-17T20:04:59Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7689,-77.29139,8350,88,135,4414,,2015-08-17T20:04:53Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7928,-118.05799,7499,70,319,4415,,2015-08-17T20:04:48Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.77291,-77.2958,8350,87,146,4414,,2015-08-17T20:04:43Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7773,-77.29929,8350,94,159,4414,,2015-08-17T20:04:33Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.2625,-117.835,11875,164,107,2066,PC12,2015-08-17T20:04:15Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.7613,-118.04799,7500,81,4,4415,,2015-08-17T20:03:49Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.79681,-77.30049,8325,106,219,4414,,2015-08-17T20:03:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7565,-118.04899,7500,84,9,4415,,2015-08-17T20:03:43Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.80031,-77.3004,8350,108,230,4414,,2015-08-17T20:03:42Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7517,-118.05,7500,83,16,4415,,2015-08-17T20:03:34Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.74461,-118.053,7500,88,22,4415,,2015-08-17T20:03:24Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7401,-118.05499,7500,88,30,4415,,2015-08-17T20:03:13Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.73361,-118.06,7500,88,39,4415,,2015-08-17T20:03:05Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7317,-118.062,7499,88,42,4415,,2015-08-17T20:02:59Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.81841,-77.2691,8275,104,294,4414,,2015-08-17T20:02:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,44.7796,-92.78259,5400,66,260,4401,,2015-08-17T20:02:43Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.816,-77.24799,8325,116,333,4414,,2015-08-17T20:02:17Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7207,-118.106,7500,88,102,4415,,2015-08-17T20:01:53Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.72261,-118.11499,7500,88,106,4415,,2015-08-17T20:01:44Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.7242,-118.12199,7500,88,115,4415,,2015-08-17T20:01:34Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.78861,-77.22859,8350,104,33,4414,,2015-08-17T20:01:27Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.7794,-77.22859,8325,111,55,4414,,2015-08-17T20:01:14Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.74311,-118.148,7500,88,157,4415,,2015-08-17T20:00:48Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.747,-92.76879,5600,50,21,4401,,2015-08-17T20:00:38Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A49539,7266765,44.7432,-92.7713,5500,53,57,4401,,2015-08-17T20:00:18Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.7652,-118.15199,7500,78,187,4415,,2015-08-17T20:00:13Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.7649,-77.28669,8350,88,128,4414,,2015-08-17T20:00:07Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.77221,-118.151,7500,77,197,4415,,2015-08-17T20:00:04Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.7408,-92.77869,5475,56,38,4401,,2015-08-17T20:00:03Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.7769,-77.3002,8350,87,157,4414,,2015-08-17T19:59:43Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7899,-118.13299,7600,68,249,4415,,2015-08-17T19:59:18Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.72651,-92.7976,5700,83,296,4401,,2015-08-17T19:59:13Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.8118,-77.29349,8349,88,228,4414,,2015-08-17T19:58:47Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A9C265,72660d6,38.8153,-77.28849,8350,86,237,4414,,2015-08-17T19:58:38Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7933,-118.10399,7500,70,274,4415,,2015-08-17T19:58:28Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.793,-118.09899,7500,73,277,4415,,2015-08-17T19:58:22Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A62B61,7267060,34.38181,-118.11799,12000,162,127,2066,PC12,2015-08-17T19:58:19Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A49539,7266765,44.7383,-92.82159,5500,37,109,4401,,2015-08-17T19:58:17Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.7924,-118.09399,7500,73,282,4415,,2015-08-17T19:58:12Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.73921,-92.8281,5400,24,151,4401,,2015-08-17T19:58:03Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.79091,-118.087,7500,80,290,4415,,2015-08-17T19:58:03Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A9C265,72660d6,38.8202,-77.25829,8349,88,287,4414,,2015-08-17T19:57:57Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7894,-118.08199,7500,80,295,4415,,2015-08-17T19:57:54Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A49539,7266765,44.7398,-92.83159,5400,28,291,4401,,2015-08-17T19:57:43Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
AD4B3C,7265f06,33.7854,-118.072,7499,80,306,4415,,2015-08-17T19:57:38Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
AD4B3C,7265f06,33.78261,-118.06799,7500,80,313,4415,,2015-08-17T19:57:28Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A62B61,7267060,34.4088,-118.16099,9950,163,126,2066,PC12,2015-08-17T19:57:20Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
AD4B3C,7265f06,33.7677,-118.054,7500,81,341,4415,,2015-08-17T19:56:59Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A62B61,7267060,34.4219,-118.18099,9725,158,124,2066,PC12,2015-08-17T19:56:56Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A9C265,72660d6,38.7854,-77.2271,8350,93,11,4414,,2015-08-17T19:56:48Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A49539,7266765,44.7473,-92.85499,5400,32,111,4401,,2015-08-17T19:56:42Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A49539,7266765,44.7424,-92.84649,5500,40,126,4401,,2015-08-17T19:56:38Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
A9C265,72660d6,38.77291,-77.23249,8349,84,34,4414,,2015-08-17T19:56:28Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
A62B61,7267060,34.4317,-118.20399,5550,163,130,2066,PC12,2015-08-17T19:56:25Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A62B61,7267060,34.43661,-118.211,6500,161,130,2066,PC12,2015-08-17T19:56:14Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A9C265,72660d6,38.76541,-77.2415,8349,88,51,4414,,2015-08-17T19:56:12Z,NATIONAL AIRCRAFT LEASING CORP,,,728MP,T20608914,2073303,CESSNA,T206H,2009,4,fbi
AD4B3C,7265f06,33.7373,-118.06,7499,90,44,4415,,2015-08-17T19:56:07Z,NATIONAL AIRCRAFT LEASING CORP,,,956D,208B1056,2073701,CESSNA,208B,2004,4,fbi
A62B61,7267060,34.44161,-118.218,8400,161,129,2066,PC12,2015-08-17T19:56:03Z,US DEPARTMENT OF HOMELAND SECURITY,US CUSTOMS & BORDER PROTECTION,OFFICE OF AIR & MARINE,497PC,497,7090551,PILATUS,PC-12/45,2003,4,dhs
A49539,7266765,44.75241,-92.86119,5461,51,143,4401,,2015-08-17T19:55:52Z,US DEPARTMENT OF HOMELAND SECURITY,CUSTOMS AND BORDER PROTECTION,ATTN: FREDERICK LEISLING,3949A,4952,1145004,AMERICAN EUROCOPTER CORP,AS350B3,2010,6,dhs
