County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
"
CUMBERLAND",11/06/2018,ABSENTEE 1-20,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,7.0,0.0,7.0,N
"
CUMBERLAND",11/06/2018,SH77,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,0.0,0.0,0.0,19.0,Y
"
CUMBERLAND",11/06/2018,ONE STOP C 21-45,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,4.0,0.0,0.0,4.0,N
"
CUMBERLAND",11/06/2018,G9B-2,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,0.0,0.0,0.0,19.0,Y
"
CUMBERLAND",11/06/2018,G3A-1,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,16.0,0.0,0.0,0.0,16.0,Y
"
CUMBERLAND",11/06/2018,G3A-2,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,16.0,0.0,0.0,0.0,16.0,Y
"
CUMBERLAND",11/06/2018,G3B,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,12.0,0.0,0.0,0.0,12.0,Y
"
CUMBERLAND",11/06/2018,EO61-1,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,0.0,0.0,0.0,10.0,Y
"
CUMBERLAND",11/06/2018,G1B,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,0.0,0.0,0.0,19.0,Y
"
CUMBERLAND",11/06/2018,G1A,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,178.0,0.0,0.0,0.0,178.0,Y
"
CUMBERLAND",11/06/2018,CC01,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,50.0,0.0,0.0,0.0,50.0,Y
"
CUMBERLAND",11/06/2018,CC08,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,66.0,0.0,0.0,0.0,66.0,Y
"
CUMBERLAND",11/06/2018,ONE STOP A 21-45,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,326.0,0.0,0.0,326.0,N
"
CUMBERLAND",11/06/2018,ONE STOP A 1-20,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,1587.0,0.0,0.0,1587.0,N
"
CUMBERLAND",11/06/2018,AL51,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,515.0,0.0,0.0,0.0,515.0,Y
"
CUMBERLAND",11/06/2018,G6B,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,356.0,0.0,0.0,0.0,356.0,Y
"
CUMBERLAND",11/06/2018,ONE STOP D 21-45,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,489.0,0.0,0.0,489.0,N
"
CUMBERLAND",11/06/2018,G9B-2,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,379.0,0.0,0.0,0.0,379.0,Y
"
CUMBERLAND",11/06/2018,ONE STOP B 1-20,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,111.0,0.0,0.0,111.0,N
"
CUMBERLAND",11/06/2018,G3A-2,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,235.0,0.0,0.0,0.0,235.0,Y
"
CUMBERLAND",11/06/2018,G6A,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,946.0,0.0,0.0,0.0,946.0,Y
"
CUMBERLAND",11/06/2018,EO61-2,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,410.0,0.0,0.0,0.0,410.0,Y
"
CUMBERLAND",11/06/2018,G3A-1,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,219.0,0.0,0.0,0.0,219.0,Y
"
CUMBERLAND",11/06/2018,ONE STOP D 1-20,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,2416.0,0.0,0.0,2416.0,N
"
CUMBERLAND",11/06/2018,SH77,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,364.0,0.0,0.0,0.0,364.0,Y
"
CUMBERLAND",11/06/2018,G9A,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,328.0,0.0,0.0,0.0,328.0,Y
"
CUMBERLAND",11/06/2018,PROVISIONAL 1-20,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,0.0,21.0,21.0,N
"
CUMBERLAND",11/06/2018,PROVISIONAL 21-45,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,0.0,0.0,4.0,4.0,N
"
CUMBERLAND",11/06/2018,G1B,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,673.0,0.0,0.0,0.0,673.0,Y
"
CUMBERLAND",11/06/2018,ONE STOP C 21-45,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,22.0,0.0,0.0,22.0,N
"
CUMBERLAND",11/06/2018,ONE STOP C 1-20,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,0.0,419.0,0.0,0.0,419.0,N
"
CUMBERLAND",11/06/2018,G6C,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Mark Harris,REP,1.0,450.0,0.0,0.0,0.0,450.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,66.0,0.0,0.0,0.0,66.0,N
"
MECKLENBURG",11/06/2018,069,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,528.0,858.0,0.0,0.0,1386.0,Y
"
MECKLENBURG",11/06/2018,121,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,433.0,852.0,0.0,0.0,1285.0,Y
"
MECKLENBURG",11/06/2018,232,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,615.0,975.0,0.0,0.0,1590.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,0.0,0.0,2674.0,0.0,2674.0,N
"
MECKLENBURG",11/06/2018,092,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,497.0,519.0,0.0,0.0,1016.0,Y
"
MECKLENBURG",11/06/2018,001,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,318.0,362.0,0.0,0.0,680.0,Y
"
MECKLENBURG",11/06/2018,110,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,260.0,286.0,0.0,0.0,546.0,Y
"
MECKLENBURG",11/06/2018,090,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,236.0,327.0,0.0,0.0,563.0,Y
"
MECKLENBURG",11/06/2018,071,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,280.0,320.0,0.0,0.0,600.0,Y
"
MECKLENBURG",11/06/2018,119,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,271.0,308.0,0.0,0.0,579.0,Y
"
MECKLENBURG",11/06/2018,101,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,421.0,371.0,0.0,0.0,792.0,Y
"
MECKLENBURG",11/06/2018,100,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,489.0,543.0,0.0,0.0,1032.0,Y
"
MECKLENBURG",11/06/2018,139.1,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,446.0,674.0,0.0,0.0,1120.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,0.0,0.0,187.0,0.0,187.0,N
"
MECKLENBURG",11/06/2018,227,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,852.0,1275.0,0.0,0.0,2127.0,Y
"
MECKLENBURG",11/06/2018,103,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,468.0,694.0,0.0,0.0,1162.0,Y
"
MECKLENBURG",11/06/2018,070,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,331.0,513.0,0.0,0.0,844.0,Y
"
MECKLENBURG",11/06/2018,136,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,205.0,497.0,0.0,0.0,702.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,0.0,0.0,0.0,7.0,7.0,N
"
MECKLENBURG",11/06/2018,PROVISIONAL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,0.0,0.0,0.0,69.0,69.0,N
"
MECKLENBURG",11/06/2018,091,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,549.0,931.0,0.0,0.0,1480.0,Y
"
MECKLENBURG",11/06/2018,008,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,508.0,443.0,0.0,0.0,951.0,Y
"
MECKLENBURG",11/06/2018,218,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,272.0,413.0,0.0,0.0,685.0,Y
"
MECKLENBURG",11/06/2018,219,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,220.0,425.0,0.0,0.0,645.0,Y
"
MECKLENBURG",11/06/2018,220,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,276.0,612.0,0.0,0.0,888.0,Y
"
MECKLENBURG",11/06/2018,233,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,491.0,842.0,0.0,0.0,1333.0,Y
"
MECKLENBURG",11/06/2018,216,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,573.0,951.0,0.0,0.0,1524.0,Y
"
MECKLENBURG",11/06/2018,144,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,462.0,739.0,0.0,0.0,1201.0,Y
"
MECKLENBURG",11/06/2018,096,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,270.0,505.0,0.0,0.0,775.0,Y
"
MECKLENBURG",11/06/2018,093,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,310.0,254.0,0.0,0.0,564.0,Y
"
MECKLENBURG",11/06/2018,019,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,301.0,430.0,0.0,0.0,731.0,Y
"
MECKLENBURG",11/06/2018,002,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,56.0,75.0,0.0,0.0,131.0,Y
"
MECKLENBURG",11/06/2018,217,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,323.0,524.0,0.0,0.0,847.0,Y
"
MECKLENBURG",11/06/2018,057,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,317.0,521.0,0.0,0.0,838.0,Y
"
MECKLENBURG",11/06/2018,032,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,356.0,419.0,0.0,0.0,775.0,Y
"
MECKLENBURG",11/06/2018,131,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,215.0,410.0,0.0,0.0,625.0,Y
"
MECKLENBURG",11/06/2018,137,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,724.0,950.0,0.0,0.0,1674.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,0.0,0.0,705.0,0.0,705.0,N
"
MECKLENBURG",11/06/2018,076,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,429.0,715.0,0.0,0.0,1144.0,Y
"
MECKLENBURG",11/06/2018,113,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,531.0,632.0,0.0,0.0,1163.0,Y
"
MECKLENBURG",11/06/2018,111,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,393.0,682.0,0.0,0.0,1075.0,Y
"
MECKLENBURG",11/06/2018,074,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,447.0,704.0,0.0,0.0,1151.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,0.0,0.0,0.0,2.0,2.0,N
"
MECKLENBURG",11/06/2018,226,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,476.0,725.0,0.0,0.0,1201.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,178.0,0.0,0.0,0.0,178.0,N
"
MECKLENBURG",11/06/2018,118,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,439.0,560.0,0.0,0.0,999.0,Y
"
MECKLENBURG",11/06/2018,236,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,378.0,717.0,0.0,0.0,1095.0,Y
"
MECKLENBURG",11/06/2018,073,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,332.0,357.0,0.0,0.0,689.0,Y
"
MECKLENBURG",11/06/2018,048,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,344.0,391.0,0.0,0.0,735.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,15.0,0.0,0.0,0.0,15.0,N
"
MECKLENBURG",11/06/2018,221,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,380.0,660.0,0.0,0.0,1040.0,Y
"
MECKLENBURG",11/06/2018,215,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,424.0,679.0,0.0,0.0,1103.0,Y
"
MECKLENBURG",11/06/2018,114,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,432.0,579.0,0.0,0.0,1011.0,Y
"
MECKLENBURG",11/06/2018,112,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,331.0,362.0,0.0,0.0,693.0,Y
"
MECKLENBURG",11/06/2018,086,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,272.0,469.0,0.0,0.0,741.0,Y
"
MECKLENBURG",11/06/2018,072,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,274.0,345.0,0.0,0.0,619.0,Y
"
MECKLENBURG",11/06/2018,075,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,420.0,747.0,0.0,0.0,1167.0,Y
"
MECKLENBURG",11/06/2018,018,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Dan McCready,DEM,1.0,345.0,291.0,0.0,0.0,636.0,Y
"
MECKLENBURG",11/06/2018,086,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,6.0,3.0,0.0,0.0,9.0,Y
"
MECKLENBURG",11/06/2018,144,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,11.0,0.0,0.0,31.0,Y
"
MECKLENBURG",11/06/2018,236,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,38.0,27.0,0.0,0.0,65.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,8.0,0.0,8.0,N
"
MECKLENBURG",11/06/2018,CURBSIDE 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,2.0,0.0,0.0,0.0,2.0,N
"
MECKLENBURG",11/06/2018,001,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,1.0,0.0,0.0,11.0,Y
"
MECKLENBURG",11/06/2018,137,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,35.0,17.0,0.0,0.0,52.0,Y
"
MECKLENBURG",11/06/2018,113,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,4.0,0.0,0.0,24.0,Y
"
MECKLENBURG",11/06/2018,048,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,7.0,0.0,0.0,22.0,Y
"
MECKLENBURG",11/06/2018,074,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,18.0,0.0,0.0,38.0,Y
"
MECKLENBURG",11/06/2018,076,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,21.0,13.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,096,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,7.0,10.0,0.0,0.0,17.0,Y
"
MECKLENBURG",11/06/2018,093,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,5.0,0.0,0.0,24.0,Y
"
MECKLENBURG",11/06/2018,215,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,32.0,20.0,0.0,0.0,52.0,Y
"
MECKLENBURG",11/06/2018,111,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,17.0,17.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,131,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,11.0,9.0,0.0,0.0,20.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,0.0,0.0,N
"
MECKLENBURG",11/06/2018,227,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,40.0,19.0,0.0,0.0,59.0,Y
"
MECKLENBURG",11/06/2018,232,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,39.0,19.0,0.0,0.0,58.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,5.0,5.0,N
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,41.0,0.0,41.0,N
"
MECKLENBURG",11/06/2018,073,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,17.0,8.0,0.0,0.0,25.0,Y
"
MECKLENBURG",11/06/2018,072,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,5.0,0.0,0.0,15.0,Y
"
MECKLENBURG",11/06/2018,112,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,14.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,121,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,20.0,23.0,0.0,0.0,43.0,Y
"
MECKLENBURG",11/06/2018,118,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,7.0,0.0,0.0,26.0,Y
"
MECKLENBURG",11/06/2018,092,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,25.0,6.0,0.0,0.0,31.0,Y
"
MECKLENBURG",11/06/2018,217,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,16.0,5.0,0.0,0.0,21.0,Y
"
MECKLENBURG",11/06/2018,018,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,11.0,7.0,0.0,0.0,18.0,Y
"
MECKLENBURG",11/06/2018,220,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,21.0,17.0,0.0,0.0,38.0,Y
"
MECKLENBURG",11/06/2018,090,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,5.0,0.0,0.0,20.0,Y
"
MECKLENBURG",11/06/2018,075,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,17.0,11.0,0.0,0.0,28.0,Y
"
MECKLENBURG",11/06/2018,114,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,29.0,9.0,0.0,0.0,38.0,Y
"
MECKLENBURG",11/06/2018,216,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,33.0,0.0,0.0,59.0,Y
"
MECKLENBURG",11/06/2018,PROVISIONAL 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,1.0,1.0,N
"
MECKLENBURG",11/06/2018,091,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,25.0,17.0,0.0,0.0,42.0,Y
"
MECKLENBURG",11/06/2018,119,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,13.0,4.0,0.0,0.0,17.0,Y
"
MECKLENBURG",11/06/2018,071,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,15.0,2.0,0.0,0.0,17.0,Y
"
MECKLENBURG",11/06/2018,110,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,13.0,6.0,0.0,0.0,19.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 1-35,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,0.0,0.0,0.0,N
"
MECKLENBURG",11/06/2018,218,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,27.0,6.0,0.0,0.0,33.0,Y
"
MECKLENBURG",11/06/2018,069,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,21.0,0.0,0.0,47.0,Y
"
MECKLENBURG",11/06/2018,103,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,13.0,0.0,0.0,23.0,Y
"
MECKLENBURG",11/06/2018,100,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,19.0,12.0,0.0,0.0,31.0,Y
"
MECKLENBURG",11/06/2018,101,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,7.0,0.0,0.0,33.0,Y
"
MECKLENBURG",11/06/2018,002,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,3.0,2.0,0.0,0.0,5.0,Y
"
MECKLENBURG",11/06/2018,019,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,8.0,6.0,0.0,0.0,14.0,Y
"
MECKLENBURG",11/06/2018,032,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,7.0,5.0,0.0,0.0,12.0,Y
"
MECKLENBURG",11/06/2018,057,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,18.0,12.0,0.0,0.0,30.0,Y
"
MECKLENBURG",11/06/2018,233,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,22.0,12.0,0.0,0.0,34.0,Y
"
MECKLENBURG",11/06/2018,226,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,26.0,19.0,0.0,0.0,45.0,Y
"
MECKLENBURG",11/06/2018,CURBSIDE 36-70,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,8.0,0.0,0.0,0.0,8.0,N
"
MECKLENBURG",11/06/2018,219,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,23.0,18.0,0.0,0.0,41.0,Y
"
MECKLENBURG",11/06/2018,070,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,10.0,2.0,0.0,0.0,12.0,Y
"
MECKLENBURG",11/06/2018,ABSENTEE BY MAIL 71-106,1183.0,S,US HOUSE OF REPRESENTATIVES DISTRICT 09,Jeff Scott,LIB,1.0,0.0,0.0,9.0,0.0,9.0,N
